0	0.9084246113594072	0	0	0.4185366679680794	0	0	0.3594849873683561	0	0	0.20329383448497684	0	0	0	0.02	0	0.05907874658125711	0.003060163355922727	0.0025033441573263627	0.051184143072105795	0.003373948217127825	0.0018180771111260831	-0.039174926291124464	-0.02309799796657909	-0.016833000577120616	-0.05213588141325262	-0.01338310920530986	-0.010386425743908611	0	0	0.2	0	0.07111945009763766	0.060164191047901494	0.0012548353253852202	0.092913345299719	0.10560943093434885	0.0011342342075420081	-0.09755566642668721	-0.03458150670003394	-0.2607836341030991	-0.0565852739935084	-0.002710869885847669	-0.07652417581772736	0	0	0	0	0	208
0	0.9084246113594072	0	0	0.4185366679680794	0	0	0.3594849873683561	0	0	0.20329383448497684	0	0	0	0.02	0	0.05907874658125711	0.003060163355922727	0.0025033441573263627	0.051184143072105795	0.003373948217127825	0.0018180771111260831	-0.039174926291124464	-0.02309799796657909	-0.016833000577120616	-0.05213588141325262	-0.01338310920530986	-0.010386425743908611	0	0	0.2	0	0.07111945009763766	0.060164191047901494	0.0012548353253852202	0.092913345299719	0.10560943093434885	0.0011342342075420081	-0.09755566642668721	-0.03458150670003394	-0.2607836341030991	-0.0565852739935084	-0.002710869885847669	-0.07652417581772736	0	0	0	0	0	208
0	0.9574425667837616	0	0	0.4926668297305409	0	0	0.393971123091589	0	0	0.45370113081368146	0	0	0	0.02	0	0.08717816287237307	0.0191060752507399	0.012753097661112326	0.08113161813895806	0.01810422939136378	0.013347816828100139	-0.015714801615914653	-0.01130913177605486	-0.0037018591039575666	-0.030759967289285983	-0.0045472177209749665	4.914136884372478e-4	0	0	0.2	0	0.11339222506758771	0.07758142605099141	0.014065385303899542	0.13541232129889225	0.12551671340003015	0.009830290388507643	-0.05601636715451669	-0.00713665036926206	-0.15599115543055045	-0.02705222315333311	0.008349913599571712	-0.023400510159299337	0	0	0	0	0	208
0	0.9763637651745364	0	0	0.5214951354512611	0	0	0.41559656896949093	0	0	0.615847676922898	0	0	0	0.02	0	0.10455875639025944	0.02876057818686803	0.020544940511501037	0.09713639764627874	0.026253442941015906	0.021242119389978588	-0.0013059963645357109	-0.0033365054620704826	0.0021884984731688206	-0.02055220956642373	6.114848086413716e-5	0.005104720247570471	0	0	0.2	0	0.1363133789661728	0.08671000414694818	0.02405650733165453	0.158408870324644	0.13483966598299812	0.02009276509352658	-0.03645930480497439	0.0017430091175173468	-0.09588326926923318	-0.00842007819851559	0.013340325625816218	-0.0026420942111805013	0	0	0	0	0	208
0	0.9888945599885567	0	0	0.5522296977961355	0	0	0.4651583658590527	0	0	0.7857996149909561	0	0	0	0.02	0	0.12238846804574882	0.03658012603385233	0.02701902927971847	0.11126398803601394	0.03470380009277368	0.028080539038283316	0.015528561039373445	0.003161122915140646	0.008671816956560163	-0.009844287926686401	0.004900438965936782	0.009271080357898143	0	0	0.2	0	0.16426075150249356	0.0976676172880725	0.034233710410335676	0.17966693244457835	0.14504567111735034	0.033907998642581906	-0.015214959095275815	0.009464089129871345	-0.018969968350911	0.007490588550139954	0.018068095654020844	0.010023874158116175	0	0	0	0	0	208
0	0.9989142932524262	0	0	0.635430981096702	0	0	0.8940871900575936	0	0	0.9838740975715069	0	0	0	0.02	0	0.15697558785411372	0.0511073040360878	0.04181121930504523	0.1367401693808638	0.04697087302657045	0.0434450767643124	0.04333886639778847	0.01619874411198127	0.021808583892524134	0.010035107371465285	0.013575989573056639	0.01828295132398657	0	0	0.2	0	0.21974595013566497	0.12042846399602394	0.053501528910764005	0.22637100250860076	0.16865636898146677	0.05671200733755258	0.020142045542869875	0.02750177702253944	0.01222171537473978	0.036959966261052676	0.03068455040708206	0.06556600814800176	0	0	0	0	0	208
0	0.9989142932524262	0	0	0.635430981096702	0	0	0.8940871900575936	0	0	0.9838740975715069	0	0	0	0.02	0	0.15697558785411372	0.0511073040360878	0.04181121930504523	0.1367401693808638	0.04697087302657045	0.0434450767643124	0.04333886639778847	0.01619874411198127	0.021808583892524134	0.010035107371465285	0.013575989573056639	0.01828295132398657	0	0	0.2	0	0.21974595013566497	0.12042846399602394	0.053501528910764005	0.22637100250860076	0.16865636898146677	0.05671200733755258	0.020142045542869875	0.02750177702253944	0.01222171537473978	0.036959966261052676	0.03068455040708206	0.06556600814800176	0	0	0	0	0	208
0	0.9350224980394397	0	0	0.07319419837187942	0	0	0.6248770059048006	0	0	0.26553093753838936	0	0	0	0.02	0	0.21744686193645246	0.010945109293664974	0.07341253899489676	0.0935062230087833	0.022498116658232634	0.06222758639974043	-0.22711797544286902	-0.06398348854242493	-0.0409238808330183	-0.11377944586543295	-0.026740622797239502	-0.017767588994424165	0	0	0.2	0	0.10824910445905911	0.08155513191746432	0.01141195667115005	0.10770859634316858	0.17703390849870712	3.3794955225750626e-4	-0.15291244321895567	-0.03227989677468916	-0.02569830442826396	-0.10701660629386975	0.013582518929000082	-0.03734026289116202	0	0	0	0	0	45
0	0.9350224980394397	0	0	0.07319419837187942	0	0	0.6248770059048006	0	0	0.26553093753838936	0	0	0	0.02	0	0.21744686193645246	0.010945109293664974	0.07341253899489676	0.0935062230087833	0.022498116658232634	0.06222758639974043	-0.22711797544286902	-0.06398348854242493	-0.0409238808330183	-0.11377944586543295	-0.026740622797239502	-0.017767588994424165	0	0	0.2	0	0.10824910445905911	0.08155513191746432	0.01141195667115005	0.10770859634316858	0.17703390849870712	3.3794955225750626e-4	-0.15291244321895567	-0.03227989677468916	-0.02569830442826396	-0.10701660629386975	0.013582518929000082	-0.03734026289116202	0	0	0	0	0	45
0	0.972042703465679	0	0	0.33172227327185916	0	0	0.71180062719904	0	0	0.3860308370857924	0	0	0	0.02	0	0.2815538546325221	0.04664469161720149	0.08443183070885639	0.13213422681997528	0.052787261709741115	0.07536723990066588	-0.15660270941467913	-0.013508297605549752	-0.025598055314897117	-0.06633287525472753	-0.0031578646363379093	-0.005436459042294367	0	0	0.2	0	0.25408494288160205	0.13531664134577615	0.032040182018741065	0.21492079132337044	0.23120044249422936	0.010527181826644149	-0.09778927574459939	0.007891744901674103	-0.0012643962279507426	-0.01621786301383671	0.045255550492094176	-0.022672820988135667	0	0	0	0	0	45
